Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GiftCard,Chrome 131.0.0.0,,,21-01-2025 09:51:52,21-01-2025 09:53:06,1m - 14.127s,PASSED
,,,,,,,
Test Cases/Web_Utilities_TestCases/GiftCard/TC1_GiftCard_GetBalance,Chrome 131.0.0.0,,,21-01-2025 09:51:52,21-01-2025 09:53:06,1m - 13.978s,PASSED
try,Chrome 131.0.0.0,,,21-01-2025 09:51:54,21-01-2025 09:53:02,1m - 8.118s,PASSED
Finally,Chrome 131.0.0.0,,,21-01-2025 09:53:02,21-01-2025 09:53:04,2.173s,PASSED
Video,Chrome 131.0.0.0,,,21-01-2025 09:53:06,21-01-2025 09:53:06,0.000s,PASSED
