Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Validations,Chrome 131.0.0.0,,,15-01-2025 10:38:19,15-01-2025 10:39:58,1m - 39.144s,PASSED
,,,,,,,
Test Cases/Web_Utilities_TestCases/Validations/TC1_PrevalidationsAndConf,Chrome 131.0.0.0,,,15-01-2025 10:38:19,15-01-2025 10:39:23,1m - 4.543s,PASSED
try,Chrome 131.0.0.0,,,15-01-2025 10:38:21,15-01-2025 10:39:19,58.510s,PASSED
catch (Exception e),Chrome 131.0.0.0,,,15-01-2025 10:39:19,15-01-2025 10:39:19,0.032s,PASSED
Finally,Chrome 131.0.0.0,,,15-01-2025 10:39:19,15-01-2025 10:39:21,2.157s,PASSED
Video,Chrome 131.0.0.0,,,15-01-2025 10:39:23,15-01-2025 10:39:23,0.001s,PASSED
,,,,,,,
Test Cases/Web_Utilities_TestCases/Validations/TC2_PrevalidationsByCtryOrCurr,Chrome 131.0.0.0,,,15-01-2025 10:39:23,15-01-2025 10:39:58,34.478s,PASSED
try,Chrome 131.0.0.0,,,15-01-2025 10:39:24,15-01-2025 10:39:54,30.025s,PASSED
Finally,Chrome 131.0.0.0,,,15-01-2025 10:39:54,15-01-2025 10:39:56,2.160s,PASSED
Video,Chrome 131.0.0.0,,,15-01-2025 10:39:58,15-01-2025 10:39:58,0.000s,PASSED
