Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Wallets,Chrome 128.0.0.0,,,24-09-2024 13:24:54,24-09-2024 13:27:20,2m - 25.752s,PASSED
,,,,,,,
Test Cases/Web_Utilities_TestCases/Wallets/TC3_Wallet_Update,Chrome 128.0.0.0,,,24-09-2024 13:24:55,24-09-2024 13:25:37,42.899s,PASSED
try,Chrome 128.0.0.0,,,24-09-2024 13:24:56,24-09-2024 13:25:35,38.403s,PASSED
catch (AssertionError e),Chrome 128.0.0.0,,,24-09-2024 13:25:35,24-09-2024 13:25:35,0.049s,PASSED
Finally,Chrome 128.0.0.0,,,24-09-2024 13:25:35,24-09-2024 13:25:37,2.713s,PASSED
,,,,,,,
Test Cases/Web_Utilities_TestCases/Wallets/TC2__Replace,Chrome 128.0.0.0,,,24-09-2024 13:25:37,24-09-2024 13:26:19,41.764s,PASSED
try,Chrome 128.0.0.0,,,24-09-2024 13:25:38,24-09-2024 13:26:17,38.876s,PASSED
catch (Exception e),Chrome 128.0.0.0,,,24-09-2024 13:26:17,24-09-2024 13:26:17,0.055s,PASSED
Finally,Chrome 128.0.0.0,,,24-09-2024 13:26:17,24-09-2024 13:26:19,2.374s,PASSED
,,,,,,,
Test Cases/Web_Utilities_TestCases/Wallets/TC1_Wallet_Add,Chrome 128.0.0.0,,,24-09-2024 13:26:19,24-09-2024 13:26:48,28.570s,PASSED
try,Chrome 128.0.0.0,,,24-09-2024 13:26:20,24-09-2024 13:26:45,25.383s,PASSED
catch (AssertionError e),Chrome 128.0.0.0,,,24-09-2024 13:26:45,24-09-2024 13:26:45,0.013s,PASSED
Finally,Chrome 128.0.0.0,,,24-09-2024 13:26:45,24-09-2024 13:26:48,2.293s,PASSED
,,,,,,,
Test Cases/Web_Utilities_TestCases/Wallets/TC4_Wallet_Delete,Chrome 128.0.0.0,,,24-09-2024 13:26:48,24-09-2024 13:27:20,32.278s,PASSED
try,Chrome 128.0.0.0,,,24-09-2024 13:26:49,24-09-2024 13:27:18,29.165s,PASSED
catch (AssertionError e),Chrome 128.0.0.0,,,24-09-2024 13:27:18,24-09-2024 13:27:18,0.011s,PASSED
Finally,Chrome 128.0.0.0,,,24-09-2024 13:27:18,24-09-2024 13:27:20,2.336s,PASSED
